"function_name","freq","percentage"
"get_device_parent.isra.22",365,0.01
"get_disk",1,0
"get_empty_filp",603,0.017
"get_filesystem",14,0
"get_first_sibling",8,0
"get_fs_type",1,0
"get_gendisk",1,0
"get_group",2,0
"get_idr",1,0
"get_io_context",16,0
"get_kcore_size",1,0
"get_ldops",1,0
"get_links",14,0
"get_mem_cgroup_from_mm",34909,1.004
"get_memory_block_size",1,0
"get_modalias",1,0
"get_msi_id_cb",13,0
"get_next_ino",9332,0.268
"get_next_timer_interrupt",1,0
"get_nid_for_pfn",16,0
"get_nohz_timer_target",521,0.015
"get_online_cpus",188,0.005
"get_online_mems",124,0.004
"get_page_from_freelist",37629,1.082
"get_partial_node.isra.69",1929,0.055
"get_pfnblock_flags_mask",37,0.001
"get_phy_device",32,0.001
"get_pwq.isra.20",59,0.002
"get_random_bytes",74,0.002
"get_random_int",2061,0.059
"get_random_long",86,0.002
"get_request",55,0.002
"get_root_bridge_busnr_callback",7,0
"get_sb",1,0
"get_seccomp_filter",112,0.003
"get_seconds",169,0.005
"get_slot_status",56,0.002
"get_stack_info",2,0
"get_super",2,0
"get_symbol_pos",154,0.004
"get_task_cred",10,0
"get_task_pid",111,0.003
"get_task_policy.part.31",813,0.023
"get_unmapped_area",170,0.005
"get_unused_fd_flags",585,0.017
"get_update_sysctl_factor",3,0
"get_user_pages_remote",30,0.001
"get_vfs_caps_from_disk",10,0
"get_vm_area_caller",13,0
"get_vma_policy.part.34",292,0.008
"get_work_pool",73,0.002
"get_zeroed_page",29,0.001
"getname",583,0.017
"getname_flags",2411,0.069
"getname_kernel",202,0.006
"gotoxy",1,0
"grab_cache_page_write_begin",38914,1.119
"graft_tree",1,0
"guard_bio_eod",1,0
"handle_create",156,0.004
"handle_ioapic_add",45,0.001
"handle_mm_fault",676,0.019
"has_bh_in_lru",1,0
"has_cpu_slab",4,0
"hcd_buffer_create",4,0
"hcd_bus_suspend",4,0
"hide_cursor",289,0.008
"hmac_create",2,0
"hmac_final",4,0
"hmac_import",4,0
"hmac_init",4,0
"hmac_init_tfm",7,0
"hmac_setkey",3,0
"hmac_update",8,0
"hpet_mask_rtc_irq_bit",1,0
"hpet_rtc_dropped_irq",4,0
"hpet_rtc_timer_init",1,0
"hpet_set_periodic_freq",1,0
"hrtick_update",2530,0.073
"hrtimer_active",65,0.002
"hrtimer_cancel",65,0.002
"hrtimer_force_reprogram",2,0
"hrtimer_forward",2,0
"hrtimer_get_next_event",1,0
"hrtimer_init",230,0.007
"hrtimer_start_range_ns",4,0
"hrtimer_try_to_cancel",65,0.002
"hub_activate",8,0
"hub_event",4,0
"hub_ext_port_status",12,0
"hub_hub_status",4,0
"hub_init_func2",4,0
"hub_power_on",4,0
"hub_probe",4,0
"hub_quiesce",4,0
"hub_suspend",4,0
"hugetlb_register_node",1,0
"hugetlb_sysfs_add_hstate",4,0
"hugetlbfs_alloc_inode",2,0
"hugetlbfs_fill_super",2,0
"hugetlbfs_mount",2,0
"hugetlbfs_parse_options.constprop.22",2,0
"I_BDEV",6,0
"i2c_for_each_dev",36,0.001
"i2c_register_driver",35,0.001
"i8042_aux_write",1,0
"i8042_command",20,0.001
"i8042_enable_aux_port",2,0
"i8042_enable_kbd_port",1,0
"i8042_flush",4,0
"i8042_interrupt",1,0
"i8042_kbd_bind_notifier",5,0
"i8042_kbd_write",7,0
"i8042_pnp_aux_probe",1,0
"i8042_pnp_id_to_string.constprop.9",2,0
"i8042_pnp_kbd_probe",1,0
"i8042_port_close",1,0
"i8042_set_mux_mode",1,0
"i8042_start",2,0
"i8042_wait_write",42,0.001
"i8259A_irq_pending",9,0
"icmp_sk_init",1,0
"icmpv6_sk_init",1,0
"idle_cpu",1665,0.048
"if_nlmsg_size",1,0
"if6_proc_net_init",1,0
"iget5_locked",2,0
"igmp_net_init",1,0
"igmp_netdev_event",1,0
"igmp6_group_added",2,0
"igmp6_net_init",1,0
"ihold",90,0.003
"ima_add_digest_entry",1,0
"ima_add_template_entry",1,0
"ima_alloc_init_template",1,0
"ima_alloc_tfm",1,0
"ima_bprm_check",10,0
"ima_calc_field_array_hash",1,0
"ima_calc_field_array_hash_tfm.isra.3",1,0
"ima_eventdigest_init_common",1,0
"ima_eventdigest_ng_init",1,0
"ima_eventname_init_common",1,0
"ima_eventname_ng_init",1,0
"ima_file_check",593,0.017
"ima_file_free",592,0.017
"ima_file_mmap",140,0.004
"ima_init_template_list",1,0
"ima_init_template_list.part.3",1,0
"ima_inode_post_setattr",1945,0.056
"ima_store_template",1,0
"ima_template_desc_current",3,0
"ima_update_policy_flag",2,0
"ima_write_template_field_data",2,0
"in_group_p",1932,0.056
"in_task_stack",2,0
"inc_nlink",2933,0.084
"inc_ucount",1,0
"inc_zone_page_state",36732,1.056
"inet_add_offload",5,0
"inet_add_protocol",6,0
"inet_create",5,0
"inet_ctl_sock_create",11,0
"inet_ehash_locks_alloc",1,0
"inet_frags_init",2,0
"inet_hashinfo_init",1,0
"inet_init_net",1,0
"inet_netconf_fill_devconf.constprop.24",3,0
"inet_netconf_notify_devconf",3,0
"inet_peer_base_init",4,0
"inet_register_protosw",5,0
"inet6_add_offload",7,0
"inet6_add_protocol",9,0
"inet6_create",6,0
"inet6_net_init",1,0
"inet6_netconf_fill_devconf.constprop.62",3,0
"inet6_netconf_notify_devconf",3,0
"inet6_register_icmp_sender",1,0
"inet6_register_protosw",5,0
"inetdev_event",1,0
"inetdev_init",1,0
"init_admin_reserve",1,0
"init_cache_level",1,0
"init_cache_random_seq",46,0.001
"init_dl_bw",1,0
"init_dl_task_timer",113,0.003
"init_entity_runnable_average",112,0.003
"init_idle",1,0
"init_irq_alloc_info",18,0.001
"init_irq_proc",1,0
"init_memory_block",16,0
"init_new_context_ldt",10,0
"init_once",9194,0.264
"init_oops_id",1,0
"init_request_from_bio",1,0
"init_rootdomain",1,0
"init_special_inode",157,0.005
"init_srcu_struct",3,0
"init_std_data",2,0
"init_tag_map",2,0
"init_timer_key",1004,0.029
"init_user_reserve",1,0
"init_vqs",2,0
"init_wait_entry",10,0
"initcall_blacklisted",643,0.018
"inode_has_buffers",1,0
"inode_init_always",9342,0.269
"inode_init_once",9378,0.27
"inode_init_owner",596,0.017
"inode_newsize_ok",281,0.008
"inode_nohighmem",46,0.001
"inode_owner_or_capable",1147,0.033
"inode_permission",18060,0.519
"inode_sb_list_add",9321,0.268
"inode_wait_for_writeback",1,0
"input_add_uevent_bm_var",8,0
"input_allocate_device",3,0
"input_attach_handler",10,0
"input_bits_to_string",30,0.001
"input_dev_release",1,0
"input_dev_uevent",2,0
"input_devnode",6,0
"input_ff_destroy",1,0
"input_free_device",1,0
"input_get_new_minor",3,0
"input_mt_destroy_slots",1,0
"input_open_device",3,0
"input_print_bitmap",8,0
"input_print_modalias",2,0
"input_print_modalias_bits",18,0.001
"input_register_device",2,0
"input_register_handle",5,0
"input_register_handler",5,0
"input_set_capability",1,0
"insert_header",87,0.003
"insert_resource",3,0
"insert_resource_conflict",4,0
"insert_resource_expand_to_fit",3,0
"insert_vm_struct",30,0.001
"insert_work",59,0.002
"install_exec_creds",10,0
"install_user_keyrings",1,0
"integrity_audit_msg",1,0
"integrity_inode_free",1,0
"intel_gmch_probe",1,0
"internal_container_klist_get",8,0
"internal_create_group",956,0.027
"intf_assoc_attrs_are_visible",20,0.001
"invalidate_bdev",1,0
"invalidate_bh_lrus",1,0
"invalidate_inode_buffers",1,0
"invalidate_partition",1,0
"io_apic_modify_irq",10,0
"io_apic_sync",1,0
"io_schedule_timeout",18,0.001
"io_serial_in",64,0.002
"io_serial_out",311,0.009
"ioapic_mask_entry",1,0
"ioapic_set_affinity",24,0.001
"ioapic_set_alloc_attr",16,0
"ioc_create_icq",3,0
"ioc_lookup_icq",72,0.002
"iomem_map_sanity_check",13,0
"ioremap_cache",2,0
"ioremap_nocache",12,0
"iounmap",1,0
"iov_resources_unassigned",13,0
"ip_mc_init_dev",1,0
"ip_proc_init_net",1,0
"ip_rt_do_proc_init",1,0
"ip6_flowlabel_init",1,0
"ip6_flowlabel_proc_init",1,0
"ip6_route_dev_notify",1,0
"ip6_route_net_init",1,0
"ip6_route_net_init_late",1,0
"ip6addrlbl_add",10,0
"ip6addrlbl_net_init",1,0
"ip6mr_device_event",1,0
"ip6mr_net_init",1,0
"ip6mr_new_table",1,0
"ipc_init_ids",3,0
"ipmr_device_event",1,0
"ipmr_net_init",1,0
"iput",2,0
"ipv4_frags_init_net",1,0
"ipv4_inetpeer_init",1,0
"ipv4_mib_init_net",1,0
"ipv4_sysctl_init_net",1,0
"ipv6_add_dev",1,0
"ipv6_dev_mc_inc",2,0
"ipv6_frags_init_net",1,0
"ipv6_icmp_sysctl_init",1,0
"ipv6_inetpeer_init",1,0
"ipv6_mc_init_dev",1,0
"ipv6_proc_init_net",1,0
"ipv6_route_sysctl_init",1,0
"ipv6_sysctl_net_init",1,0
"ipv6_sysctl_register",1,0
"irq_chip_compose_msi_msg",4,0
"irq_chip_pm_get",14,0
"irq_chip_pm_put",1,0
"irq_do_set_affinity",11,0
"irq_domain_activate_irq",13,0
"irq_domain_alloc_descs",2,0
"irq_domain_alloc_irqs_parent",2,0
"irq_domain_alloc_irqs_recursive",4,0
"irq_domain_deactivate_irq",1,0
"irq_domain_get_irq_data",4,0
"irq_domain_set_hwirq_and_chip",2,0
"irq_enable",2,0
"irq_enter",1095,0.031
"irq_find_mapping",2,0
"irq_get_irq_data",62,0.002
"irq_modify_status",2,0
"irq_msi_compose_msg",4,0
"irq_pm_install_action",14,0
"irq_pm_remove_action",1,0
"irq_remapping_get_irq_domain",1,0
"irq_set_msi_desc_off",2,0
"irq_shutdown",1,0
"irq_startup",11,0
"irq_sysfs_add",18,0.001
"irq_to_desc",567,0.016
"irq_trigger",6,0
"irqd_cfg",28,0.001
"is_bad_inode",5289,0.152
"is_console_locked",18,0.001
"is_dock_device",37,0.001
"is_file_shm_hugepages",180,0.005
"is_hpet_enabled",4,0
"is_module_text_address",83,0.002
"is_rtc_hctosys.isra.0",1,0
"is_vma_temporary_stack",79,0.002
"is_vmalloc_or_module_addr",3366,0.097
"iterate_dir",40,0.001
"jent_entropy_collector_alloc",1,0
"jent_entropy_init",1,0
"jent_fips_enabled",6,0
"jent_fips_test",6,0
"jent_fold_time",2251,0.065
"jent_gen_entropy",7,0
"jent_get_nstime",6753,0.194
"jent_kcapi_init",1,0
"jent_kcapi_random",1,0
"jent_loop_shuffle",4102,0.118
"jent_measure_jitter",1851,0.053
"jent_memaccess",1851,0.053
"jent_memcpy",6,0
"jent_read_entropy",1,0
"jent_rol64",896,0.026
"jent_stir_pool",7,0
"jent_stuck",1851,0.053
"jent_unbiased_bit",448,0.013
"jent_zalloc",2,0
"jiffies_read",56,0.002
"jiffies_to_clock_t",126,0.004
"jiffies_to_timespec64",1,0
"jiffies_to_usecs",21,0.001
"jump_label_update",3,0
"kallsyms_expand_symbol.constprop.1",1428,0.041
"kallsyms_lookup",19,0.001
"kallsyms_lookup_name",1,0
"kallsyms_lookup_size_offset",135,0.004
"kauditd_hold_skb",1,0
"kbd_connect",2,0
"kbd_match",2,0
"kbd_propagate_led_state",1,0
"kbd_start",2,0
"kclist_add_private",2,0
"kcompactd_run",1,0
"kcore_update_ram",1,0
"kdb_register_flags",1,0
"kern_mount_data",10,0
"kern_path_create",182,0.005
"kernel_map_sync_memtype",13,0
"kernel_read",40,0.001
"kernel_sigaction",20,0.001
"kernel_text_address",141,0.004
"kernel_thread",111,0.003
"kernfs_activate",14569,0.419
"kernfs_add_one",14563,0.419
"kernfs_create_dir_ns",1720,0.049
"kernfs_create_empty_dir",6,0
"kernfs_create_link",1226,0.035
"kernfs_find_and_get_ns",540,0.016
"kernfs_find_ns",1217,0.035
"kernfs_get",20273,0.583
"kernfs_link_sibling",14563,0.419
"kernfs_name_hash",15780,0.454
"kernfs_new_node",14563,0.419
"kernfs_next_descendant_post",30419,0.875
"kernfs_path_from_node",3,0
"kernfs_path_from_node_locked",3,0
"kernfs_put",4006,0.115
"kernfs_remove",138,0.004
"kernfs_remove_by_name_ns",677,0.019
"kernfs_unlink_sibling",637,0.018
"kernfs_unmap_bin_file",637,0.018
"key_alloc",8,0
"key_create_or_update",1,0
"key_instantiate_and_link",7,0
"key_link",2,0
"key_payload_reserve",4,0
"key_put",133,0.004
"key_task_permission",1,0
"key_type_lookup",1,0
"key_user_lookup",8,0
"keyring_alloc",7,0
"keyring_compare_object",2,0
"keyring_detect_cycle",2,0
"keyring_free_preparse",7,0
"keyring_instantiate",7,0
"keyring_preparse",7,0
"kfree",20164,0.58
"kfree_call_rcu",4,0
"kfree_const",1775,0.051
"kfree_skb",2,0
"kfree_skbmem",21,0.001
"kgdb_unregister_nmi_console",1,0
"kgdboc_option_setup",1,0
"kgdboc_unregister_kbd",2,0
"khugepaged_enter_vma_merge",20,0.001
"kick_hub_wq.part.32",4,0
"kick_process",200,0.006
"kill_bdev",1,0
"kill_orphaned_pgrp",63,0.002
"klist_children_get",197,0.006
"klist_class_dev_get",186,0.005
"klist_devices_get",134,0.004
"kmalloc_order",16,0
"kmalloc_order_trace",16,0
"kmalloc_slab",17865,0.514
"kmem_cache_alloc_node",271,0.008
"kmem_cache_alloc_node_trace",368,0.011
"kmem_cache_alloc_trace",7201,0.207
"kmem_cache_create",120,0.003
"kmem_cache_flags",148,0.004
"kmem_cache_shrink",4,0
"kmemdup",41,0.001
"kobj_lookup",2,0
"kobj_map",149,0.004
"kobj_map_init",1,0
"kprobe_flush_task",63,0.002
"krealloc",412,0.012
"ksize",1063,0.031
"ksoftirqd_should_run",302,0.009
"kstrdup",2094,0.06
"kstrdup_const",15880,0.457
"kswapd_run",1,0
"kthread_bind_mask",35,0.001
"kthread_create_on_cpu",2,0
"kthread_create_on_node",101,0.003
"kthread_data",410,0.012
"kthread_park",2,0
"kthread_should_park",322,0.009
"kthread_should_stop",375,0.011
"kthread_unpark",2,0
"ktime_get",241,0.007
"ktime_get_update_offsets_now",1,0
"ktime_get_with_offset",115,0.003
"ktime_mono_to_any",1,0
"kvfree",6,0
"kvm_steal_clock",1,0
"kzfree",618,0.018
"lapic_get_maxlvt",1,0
"lapic_next_deadline",5,0
"lapic_update_tsc_freq",1,0
"late_resume_init",1,0
"ldm_partition",1,0
"leave_mm",16,0
"led_trigger_blink_oneshot",12,0
"led_trigger_blink_setup",12,0
"led_trigger_event",13,0
"led_trigger_register",19,0.001
"led_trigger_register_simple",7,0
"ledtrig_cpu",1,0
"ledtrig_disk_activity",6,0
"ledtrig_online_cpu",1,0
"legitimize_mnt",2578,0.074
"legitimize_path.isra.27",110,0.003
"lf",319,0.009
"link_path_walk",2597,0.075
"link_pwq",88,0.003
"linkwatch_init_dev",1,0
"list_netdevice",1,0
"load_builtin_intel_microcode",1,0
"load_elf_binary",10,0
"load_elf_phdrs",20,0.001
"load_script",10,0
"local_pci_probe",8,0
"local_touch_nmi",1,0
"lock_hrtimer_base.isra.23",4,0
"lock_mount",1,0
"lock_page_memcg",8924,0.257
"lock_sock_nested",8,0
"lock_timer_base",943,0.027
"locks_free_lock_context",1,0
"locks_remove_file",592,0.017
"locks_remove_posix",572,0.016
"log_buf_kexec_setup",1,0
"log_make_free_space",337,0.01
"log_store",337,0.01
"lookup_address_in_pgd",67144,1.931
"lookup_dcache",9120,0.262
"lookup_fast",7251,0.209
"lookup_mnt",11,0
"lookup_one_len",8712,0.251
"lookup_slow",576,0.017
"lookup_template_desc",1,0
"loop_add",8,0
"loop_init_request",1032,0.03
"loopback_dev_init",1,0
"loopback_get_stats64",1,0
"loopback_net_init",1,0
"loopback_setup",1,0
"lowest_in_progress",6,0
"lru_add_drain",200,0.006
"lru_add_drain_cpu",201,0.006
"lru_cache_add",34617,0.995
"lru_cache_add_active_or_unevictable",292,0.008
"lwtunnel_encap_add_ops",4,0
"lzo_alloc_ctx",1,0
"lzo_init",1,0
"ma_put",2,0
"make_alloc_exact",67,0.002
"make_empty_dir_inode",1,0
"make_kgid",9863,0.284
"make_kuid",9912,0.285
"make_slot_name",28,0.001
"map_capability",8,0
"map_vdso",10,0
"map_vdso_randomized",10,0
"map_vm_area",62,0.002
"mark_page_accessed",4608,0.133
"mark_rodata_ro",1,0
"mask_8259A_irq",9,0
"mask_ioapic_irq",1,0
"match_device.isra.1",34,0.001
"match_exception_partial",159,0.005
"match_pci_dev_by_id",810,0.023
"may_expand_vm",190,0.005
"may_linkat",90,0.003
"may_open",593,0.017
"mc146818_get_time",5,0
"mce_available",3,0
"mce_cpu_online",1,0
"mce_gen_pool_empty",1,0
"mce_get_debugfs_dir",1,0
"mce_start_timer",1,0
"mce_threshold_create_device",2,0
"mdiobus_alloc_size",1,0
"mdiobus_read",64,0.002
"mdiobus_scan",32,0.001
"media_not_present",7,0
"mem_cgroup_charge_statistics",34909,1.004
"mem_cgroup_commit_charge",34909,1.004
"mem_cgroup_from_task",676,0.019
"mem_cgroup_handle_over_high",200,0.006
"mem_cgroup_page_lruvec",35701,1.027
"mem_cgroup_sk_alloc",19,0.001
"mem_cgroup_try_charge",34909,1.004
"mem_cgroup_uncharge_list",2671,0.077
"mem_cgroup_update_lru_size",36200,1.041
"mem_devnode",16,0
"memcg_check_events",34920,1.004
"memcg_get_cache_ids",149,0.004
"memcg_put_cache_ids",149,0.004
"memdup_user",2,0
"memory_block_size_bytes",1,0
"mempolicy_slab_node",1875,0.054
"mempool_alloc",106,0.003
"mempool_alloc_slab",120,0.003
"mempool_create",33,0.001
"mempool_create_node",35,0.001
"mempool_free",54,0.002
"memtype_rb_augment_cb_rotate",12,0
"memtype_rb_insert.constprop.5",13,0
"memtype_rb_lowest_match.constprop.7",14,0
"misc_devnode",36,0.001
"misc_register",18,0.001
"mix_pool_bytes",84,0.002
"mktime64",6,0
"mld_del_delrec",2,0
"mm_alloc",10,0
"mm_init",10,0
"mm_put_huge_zero_page",10,0
"mm_release",73,0.002
"mm_update_next_owner",10,0
"mmap_region",140,0.004
"mmc_register_bus",1,0
"mmc_register_host_class",1,0
"mmio_resource_enabled.part.1",1,0
"mmiotrace_ioremap",13,0
"mmiotrace_iounmap",1,0
"mmput",10,0
"mnt_drop_write",1916,0.055
"mnt_drop_write_file",372,0.011
"mnt_get_count",3,0
"mnt_may_suid",20,0.001
"mnt_set_mountpoint",1,0
"mnt_want_write",1916,0.055
"mnt_want_write_file",372,0.011
"mntget",9341,0.269
"mntput",13411,0.386
"mntput_no_expire",3306,0.095
"mod_delayed_work_on",1,0
"mod_timer",13,0
"mod_zone_page_state",2620,0.075
"modecpy",15,0
"module_add_driver",124,0.004
"module_put",858,0.025
"module_remove_driver",2,0
"mount_fs",14,0
"mount_nodev",3,0
"mount_ns",1,0
"mount_pseudo_xattr",6,0
"mount_single",4,0
"mousedev_create",1,0
"move_cursor",20,0.001
"move_page_tables",10,0
"mp_check_pin_attr",16,0
"mp_find_ioapic",26,0.001
"mp_find_ioapic_pin",26,0.001
"mp_irqdomain_activate",9,0
"mp_irqdomain_deactivate",1,0
"mp_map_gsi_to_irq",20,0.001
"mp_map_pin_to_irq",35,0.001
"mp_unmap_irq",4,0
"mpol_new",1,0
"mpol_put_task_policy",63,0.002
"mpol_set_nodemask",1,0
"mpol_shared_policy_init",2,0
"mprotect_fixup",50,0.001
"mpx_notify_unmap",90,0.003
"mq_register_sysctl_table",1,0
"mqueue_alloc_inode",1,0
"mqueue_fill_super",1,0
"mqueue_get_inode",1,0
"mqueue_mount",1,0
"msdos_partition",1,0
"msg_print_text",285,0.008
"msi_domain_activate",2,0
"msi_domain_alloc",2,0
"msi_domain_alloc_irqs",1,0
"msi_domain_ops_init",2,0
"msi_domain_prepare_irqs",1,0
"msi_domain_set_affinity",2,0
"msi_set_mask_bit",2,0
"msi_verify_entries",1,0
"msleep",3,0
"mtrr_aps_init",1,0
"mtrr_rendezvous_handler",1,0
"mtrr_type_lookup",1,0
"mtrr_type_lookup_variable",1,0
"mtrr_wrmsr",2,0
"multi_cpu_stop",2,0
"n_tty_open",1,0
"n_tty_set_termios",1,0
"namespace_unlock",2,0
"native_flush_tlb",28,0.001
"native_flush_tlb_global",16,0
"native_set_fixmap",72,0.002
"native_setup_msi_irqs",1,0
"nd_jump_root",304,0.009
"ndisc_net_init",1,0
"ndisc_netdev_event",1,0
"neigh_hash_alloc",2,0
"neigh_parms_alloc",2,0
"neigh_rand_reach_time.part.27",4,0
"neigh_sysctl_register",4,0
"neigh_table_init",2,0
"net_alloc_generic",1,0
"net_namespace",1,0
"net_ns_net_init",1,0
"net_rx_queue_update_kobjects",1,0
"netdev_boot_base",8,0
"netdev_create_hash",2,0
"netdev_init",1,0
"netdev_master_upper_dev_get",2,0
"netdev_queue_update_kobjects",1,0
"netdev_register_kobject",1,0
"netdev_run_todo",25,0.001
"netdev_uevent",1,0
"netfilter_net_init",1,0
"netlbl_audit_start_common",2,0
"netlbl_calipso_ops_register",1,0
"netlbl_domhsh_add",1,0
"netlbl_domhsh_add_default",1,0
"netlbl_domhsh_audit_add",1,0
"netlbl_domhsh_search",1,0
"netlbl_domhsh_search_def",1,0
"netlbl_unlabel_acceptflg_set",1,0
"netlbl_unlhsh_netdev_handler",1,0
"netlink_broadcast",13,0
"netlink_broadcast_filtered",20,0.001
"netlink_change_ngroups",3,0
"netlink_has_listeners",851,0.024
"netlink_insert",8,0
"netlink_net_init",1,0
"netlink_table_grab",12,0
"netlink_table_ungrab",12,0
"netlink_trim",20,0.001
"netprio_device_event",1,0
"new_inode",9320,0.268
"new_inode_pseudo",9341,0.269
"new_slab",1919,0.055
"next_fn",22,0.001
"next_northbridge",1,0
"next_online_pgdat",16,0
"next_positive.isra.15",150,0.004
"next_resource.part.5",335,0.01
"next_zone",45,0.001
"nf_log_net_init",1,0
"nf_register_afinfo",2,0
"nlmsg_notify",7,0
"no_context",2,0
"node_page_state",410,0.012
"nohz_balance_enter_idle",1,0
"nommu_map_sg",3,0
"non_ehci_add",9,0
"nonseekable_open",1,0
"notifier_call_chain",17456,0.502
"notify_change",1945,0.056
"nr_blockdev_pages",2,0
"nr_free_buffer_pages",4,0
"nr_free_zone_pages",5,0
"ns_capable",4,0
"ns_capable_common",170,0.005
"ns_set_super",1,0
"nsecs_to_jiffies",11,0
"ntp_clear",2,0
"ntp_get_next_leap",2,0
"ntp_update_frequency",2,0
"numa_default_policy",1,0
"ohci_init_driver",2,0
"on_each_cpu",32,0.001
"on_each_cpu_cond",5,0
"on_each_cpu_mask",5,0
"open_check_o_direct",593,0.017
"open_exec",10,0
"open_softirq",4,0
"ops_init",67,0.002
"optimize_nops",7,0
"our_mnt",20,0.001
"override_creds",31,0.001
"packet_net_init",1,0
"packet_notifier",1,0
"page_add_file_rmap",4461,0.128
"page_add_new_anon_rmap",292,0.008
"page_cache_tree_insert",34617,0.995
"page_cpupid_xchg_last",6,0
"page_get_link",30,0.001
"page_is_ram",1,0
"page_mapped",2,0
"page_mapping",38917,1.119
"page_move_anon_rmap",6,0
"page_put_link",30,0.001
"page_remove_rmap",4753,0.137
"page_symlink",46,0.001
"page_trans_huge_mapcount",6,0
"pagecache_get_page",39401,1.133
"pagecache_isize_extended",281,0.008
"pagecache_write_begin",46,0.001
"pagecache_write_end",46,0.001
"PageHuge",39080,1.124
"pagevec_lookup_entries",3,0
"pagevec_lookup_tag",2,0
"pagevec_lru_move_fn",2580,0.074
"pagevec_remove_exceptionals",1,0
"parameq",14336,0.412
"parse_args",9,0
"part_round_stats",1,0
"part_round_stats_single",1,0
"part_uevent",1,0
"pat_init",1,0
"pat_pagerange_is_ram",14,0
"path_get",629,0.018
"path_init",2567,0.074
"path_lookupat",1546,0.044
"path_noexec",110,0.003
"path_openat",603,0.017
"path_parent_directory",10,0
"path_parentat",418,0.012
"path_put",921,0.026
"pci_acpi_add_bus_pm_notifier",1,0
"pci_acpi_bus_match",335,0.01
"pci_acpi_root_init_info",1,0
"pci_acpi_root_prepare_resources",1,0
"pci_acpi_scan_root",1,0
"pci_acpi_setup",9,0
"pci_add_resource",1,0
"pci_add_resource_offset",1,0
"pci_aer_init",13,0
"pci_alloc_bus.isra.24",1,0
"pci_alloc_dev",13,0
"pci_alloc_irq_vectors_affinity",4,0
"pci_allocate_cap_save_buffers",13,0
"pci_allocate_vc_save_buffers",13,0
"pci_assign_unassigned_root_bus_resources",1,0
"pci_ats_init",13,0
"pci_bridge_d3_update",13,0
"pci_bus_add_device",13,0
"pci_bus_add_devices",1,0
"pci_bus_add_resource",4,0
"pci_bus_dump_resources",1,0
"pci_bus_get",13,0
"pci_bus_insert_busn_res",1,0
"pci_bus_match",234,0.007
"pci_bus_read_config_byte",201,0.006
"pci_bus_read_config_dword",306,0.009
"pci_bus_read_config_word",485,0.014
"pci_bus_read_dev_vendor_id",79,0.002
"pci_bus_resource_n",175,0.005
"pci_bus_resource_n.part.3",71,0.002
"pci_bus_write_config_byte",16,0
"pci_bus_write_config_dword",184,0.005
"pci_bus_write_config_dword.part.12",184,0.005
"pci_bus_write_config_word",199,0.006
"pci_bus_write_config_word.part.11",199,0.006
"pci_cfg_space_size",13,0
"pci_cfg_space_size_ext",1,0
"pci_claim_resource",25,0.001
"pci_cleanup_aer_error_status_regs",13,0
"pci_conf1_read",1042,0.03
"pci_conf1_write",407,0.012
"pci_configure_ari",13,0
"pci_configure_device",13,0
"pci_create_attr",23,0.001
"pci_create_firmware_label_files",13,0
"pci_create_root_bus",1,0
"pci_create_root_bus_msi",1,0
"pci_create_slot",56,0.002
"pci_create_sysfs_dev_files",26,0.001
"pci_dev_assign_slot",13,0
"pci_dev_attrs_are_visible",13,0
"pci_dev_get",48,0.001
"pci_dev_hp_attrs_are_visible",26,0.001
"pci_dev_present",1,0
"pci_dev_put",209,0.006
"pci_dev_run_wake",4,0
"pci_dev_specific_reset",13,0
"pci_device_add",13,0
"pci_device_probe",8,0
"pci_disable_device",4,0
"pci_disable_rom",1,0
"pci_disable_rom.part.2",1,0
"pci_do_fixups",50,0.001
"pci_ea_init",13,0
"pci_enable_acs",13,0
"pci_enable_device",10,0
"pci_enable_device_flags",11,0
"pci_enable_resources",11,0
"pci_ext_cfg_avail",1,0
"pci_find_bus",2,0
"pci_find_capability",139,0.004
"pci_find_ext_capability",65,0.002
"pci_find_host_bridge",9,0
"pci_find_next_bus",2,0
"pci_find_next_capability",20,0.001
"pci_find_parent_resource",25,0.001
"pci_fixup_device",50,0.001
"pci_fixup_piix4_acpi",1,0
"pci_fixup_video",1,0
"pci_for_each_dma_alias",13,0
"pci_get_dev_by_id",207,0.006
"pci_get_device",181,0.005
"pci_get_host_bridge_device",13,0
"pci_get_hp_params",13,0
"pci_get_slot",46,0.001
"pci_get_subsys",17,0
"pci_host_bridge_acpi_msi_domain",1,0
"pci_hp_create_module_link",28,0.001
"pci_intx",1,0
"pci_ioremap_bar",1,0
"pci_iov_bus_range",1,0
"pci_iov_init",13,0
"pci_irq_vector",2,0
"pci_lock_rescan_remove",1,0
"pci_match_device",242,0.007
"pci_match_id",269,0.008
"pci_mmconfig_insert",1,0
"pci_msi_domain_alloc_irqs",1,0
"pci_msi_domain_calc_hwirq",2,0
"pci_msi_domain_check_cap",1,0
"pci_msi_domain_write_msg",4,0
"pci_msi_enabled",2,0
"pci_msi_get_device_domain",13,0
"pci_msi_get_hwirq",2,0
"pci_msi_prepare",1,0
"pci_msi_set_desc",2,0
"pci_msi_setup_msi_irqs",1,0
"pci_msi_supported",4,0
"pci_msi_unmask_irq",2,0
"pci_msix_vec_count",4,0
"pci_notify",16,0
"pci_platform_power_transition",7,0
"pci_pm_init",13,0
"pci_probe_reset_function",13,0
"pci_proc_attach_device",26,0.001
"pci_ptm_init",13,0
"pci_put_host_bridge_device",13,0
